"id","Text","phase","code","subCode","commentLength","label","tags","auto"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d6cebdfe-578e-4611-becf-be0b38675459-348","Drilled 8 1/2"" hole from 4515 m to TD at 4580 m with 2100-2150 lpm, 211-219 bar, 160 rpm, 40-41 kNm, 4-6 ton WOB, ECD 1.50-1.52 sg with 1.32 sg MW. Instantaneous ROP restricted to 30 m/hr due to geosteering requirements.

- Increased ROP to 35 m/hr, but had to reduce to 30 m/hr again after 25 m drilled due to geosteering requirements. 
- Reduced flow rate due to ECD. 
- Gas: 7-13 %. 
- Avrg ROP: 28.9 m/hr.
- Took TD survey: 3.75 m right and 5.33 m above original plan.","RES1","P","DRL","472","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_51083b93-9268-4e90-894d-59054c84f826-26","Time drilled from 3016m to 3032m with 4000 lpm / 340 bar, 120 rpm / 30-33 kNm, WOB 0-1 MT / ROP 3-5 m/hr, ESD 1.719sg, ECD 1.75 sg.

Notes:
- 100 % formation in samples.
- ABI did not confirm deflection from original wellbore.
- Reduced ROP from 5 m/hr to 3 m/hr from 3020m.
- Survey at 3008m indicated deflection of 2.5 deg left and 0.9 deg low from previous wellbore.
- Increased ROP from 3 m/hr to 20 m/hr from 3027m - observed ABI drop by 2.3 deg over the next 5m.
- Survey at 3017m indicated 0.39m separation.","PRODCSG1","N","DRL","514","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d3cde755-0fc3-428b-bcc5-1913d6f854ee-10","Continued to experience difficulties in dropping inclination angle from 5722m to 5751,2m.

Increased ROP to 10 m/hr at 5722m and inclination immediately jumped to 93,0 degs at 5725m. Time drilled at 5 m/hr again and re-gained drop to 91,99 deg at 5739m then remained static. Had to time drill with low WOB and increased rpm. Time drilled from 5743m at 3 m/hr and from 5746m at 2 m/hr. Got 91.1 degs at 5749m. 

Continued to time drill at 1 m/hr from 5749m due to severe problems to drop inclination angle.

Flow: 1750 lpm
SPP: 4200 - 4290 psi
Rotation: 140 - 150 rpm
Torque: 18 - 21 k ft-lbs
WOB: 1 - 4 MT
ROP: 4,5 m(hr (Avg)
","PROD2","P","DRL","638","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_bd4e956f-4d72-41e0-8db6-7b5a31d3577e-528","Continued directional drilling 9 1/2"" Hole from 1827m to 2519m.  Drilled with 4-8 MT WOB, 3000 Lpm, 240-285 Bars, 120-140 Rpm, 6-8 kft-lbs.  Further increased ROP from 70 m/hr to 80 m/hr.  MW 1.75 SG, ECD increased while drilling from 1.79 SG to 1.83 SG. BGG: 0.5-2.4 %, Max gas 5.2 %.  Stringer at 1898-1899m and 2381-2382m  Geological markers:   Mid Miocene:          1945m MD / 1584.8m TVD Intra Mid Miocene:  2062m MD / 1643.7m TVD Early Miocene:       2271m MD / 1750.1m TVD Oligocene:             2306m MD / 1768.0m TVD  Note: Had some evidence of stabiliser formed cuttings.  Cuttings are upto 10 cm long by 1 cm wide and have cutting structure on one site and are smooth on the backside.  Also bigger 5cm x 3cm cuttings with similar profile.","INT2","P","DRLDIR","749","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b730647b-fbe1-427f-a8d7-196572c7a473-266","Continued drilling from 3212m to 3307m. ECD increased to 15.45 ppg, mud weight in return was 14.9+ppg. Redused ROP from 3230 m to 3250 m due to feed off controll problems. Continued drilling with redused ROP, 32 m/hrs, while mud was treated for redusing ECD Increased ROP @ 3297 m to 40 m/hrs. ECD between 15.36 ppg to 15.30 ppg. Still some spots with 14.9 ppg mud in return. Max Gas 2.7%, BBG 2,3% Meanwhile:  - Making up 9 5/8"" casing and racking in derrick, 3 std done.","LNR1","P","DRL","472","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_a1822d56-b8c6-4340-b458-9280653a2cf6-106","Drilled 16 1/2"" hole from 1405 m to 1570 m. - Drilling parameters: 5000 lpm, 305-330 bar, 140-160 rpm, 13-20 kNm, 3-10 MT WOB, 50-80 m/hr ROP, Max Gas: 1.7%, ECD: 1.52-1.48 sg. - MW in: 1.47 sg in casing spec when starting drilling, reduced to 1.45 sg drilling spec over drilled interval. Observed initial ECD to drop from 1.52 sg to 1.48 sg and stabilizing at 1.49 sg / MW out: 1.45-1.49 sg - Increased ROP in 15 m/hr increments from 50 to 80 m/hr. - Avg. ROP: 39 m/hr","INTCSG1","N","DRL","469","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ac113ee2-f87b-462c-9a3d-40da0e6ef798-882","Drilled 16 1/2"" hole from 1581 m to 1763 m at 50 m/hr w/1400 gpm / 4850 - 4900 psi / 160 rpm / 10-14 kft-lbs / 8-14 klbs wob. - Increased ROP in steps from 30 m/hr to 50 m/hr drilling from 1581 m to 1628 m.  - Cuttings routed to MD CRI and TMWA. - ECD: 13.25 - 13.36 ppg - Max ESD: 13.33 ppg - Max gas in return mud: 1.9% - Directional status: 11 cm below and 48 cm to the left of plan.  Meanwhile: Completed slurry injection in N-13 at 03:20 hrs.","PRODCSG1","P","DRL","447","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_97589b8a-d104-4cd0-a010-62ad70430709-595","Worked string and performed skim test. Sat down 29 klbs without flow. Established circulation with 1150 gpm, 4200 psi, Rotation: 150 rpm, Torque: 7 - 11 kft-lbs. Attempted again to set down weight 15 klbs, string stalled out with 20 kft-lbs torque. Shut down pumps and pulled free with 95 klbs OP. Made final attempt to mill, increased ROP to 2,5 m / hr from 937,7 m to 938,1 m. Observed no increase in WOB, but erratic Torque up to 13 kft-lbs.  In combination with less swarf return and no cement return over shakers decided to POOH and check BHA.","ABAN","P","WRKPIP","548","highrop","['harddrilling', 'highrop', 'stuckpipe']","['harddrilling', 'highrop', 'stuckpipe']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d15502ad-8179-4aed-860e-75dd08938ca7-310","Continued drilling 12 1/4"" hole from 1952m to 2441mm using BHI Autotrk, generation 1,5. Not able to get formation evaluation or survey due to interferance between MP1 and MWD tool. WOB 1-4 MT Flowrate 3913 liters/ min at 258 bar. RPM 140 at 8000 ftlbs. Missed formation evaluation data, Density, Porosity and Pressure, from 1952m to 1981m. Missed two directional surveys, interval from 1911m to 1970m. Changed from Mudpump 1 to mudpump 3 at 04:00, all signals came back. Increased ROP from 65 meters/ hrs to 70meters/ hrs at 04:30 hrs.","INT2","P","DRLDIR","535","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_958ec2ed-ef13-4d41-84ab-b0e2130df70e-1223","Drilled 8,5"" x 9,2"" hole f/ 5204 m t/ 5376 m w/ 2000 lpm, 235 bar, 14 - 23 klb-ft, 170 rpm, BGG 2%, max gas 50%  Increased ROP to 40 m/hr due to low gas levels while drilling in HOD formation. Continued to build angle up to 97 degrees and entered TOR formation again at 5300 m. Dropped inclination to follow formation dip of +/- 93 degrees. Noticed significant torque fluctuations once NBR entered TOR formation. Reduced ROP back to 35 m/ hrs due to gas.  Hit hard stringer at 5259m. ROP dropped to around 25 m/hr.  Orienting information: 5213 - 5222 m   HS   40% 5222 - 5244 m   LS   16% 5244 - 5261 m   HS   16%     5261 - 5286 m   315   16% 5286 - 5291 m   0   0 5291 - 5306 m   210   20% 5306 - 5331 m   210   30% 5331 - 5341 m   230   40% 5341 - 5348 m   270   50% 5348 - 5376 m   210   60%","PROD1","P","DRLDIR","795","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-831","Continued time drilling 9 1/2'' sction from 3898m to 3906m.

- Parameters: 2400lpm / 209bar, 150rpm / 20kNm, ECD 1.35-1.36 sg.
- Observed loss rate varied between 1.6 to 2m/hr throughout time drilling.
- Increased ROP in steps from 2m/hr to 4m/hr.
- Observed ABI dropped off from 89.7deg to 88.46deg while time drilling. 100% new formation drilled from 3905m (0.3m separation).","RES1","N","DRL","377","highrop","['highrop', 'lostcirculation']","['highrop', 'lostcirculation']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_971dad5a-a4c0-45e2-a15f-da732d599d19-89","Drilled cement from 1699 m to 1706 m with:

Flow: 2200 lpm, 186 bar.
RPM: 60-80 rpm.
WOB 3-9 t.
Torque: 4-10 kft.lbs.

At 1706 m, downlinked and initiated kick-off.
At 1712 m, cuttings samples showing 50 % new formation. Confirmed kick-off and increased ROP.
At 14:00 hrs, commenced drilling 9 1/2"" South pilot 24/6-A-5 BH.

End of 24/6-A-5 AH.","PH1","P","DOT","344","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_a95eead9-682a-4a21-a045-6795a6a76b6c-15","Drilled with 12 1/4"""" Rotary Steerable Assembly from 1,525m to 1,632m at high ROP, 100-180m/hr. Then attempted to kick off with less than 10m/hr penetration rate. Unsuccessful. Parameters;Flow = 2,800lpmSPP = 160barRPM = 120Torq = 0-6kftlbsWOB = 0-6mTCuttings indicated 100% Claystone.","","P","TIME","285","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-830","Commenced time drilling at 3890m to 3898m.

- Parameters: 2400lpm / 209bar, 150rpm / 20kNm, ECD 1.35 sg.
- Observed loss rate varied from 0 to 2m/hr throughout time drilling.
- Increased ROP in steps from 0.3m/hr to 2m/hr.
- Observed ABI dropped off from 90.49deg to 89.7deg. 

Note:
- Losses last 24hr 37m3. Total downhole losses on section 258m3.
- Reporting changed to DDR #103 25/4-K-7 AY1HT6 from 19:00hrs.","RES1","N","DRL","411","highrop","['highrop', 'lostcirculation']","['highrop', 'lostcirculation']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_537aeb98-2d89-4e38-bb2c-4d9a6b3685e3-21","Drilled from 2741m to 2770m with 1850 - 2500 lpm / 92 - 153 bar, 100 - 160 rpm / 11 - 16 kNm. ECD: 1.43 sg. Recorded survey.  - Increased ROP in steps (directional control). - Projected 3.3m center-center from original hole on bit. - Last survey 88.3 deg inclination and 103 deg azimuth (projected to 2770m)","RES1","N","DRL","307","highrop","['dircontrol', 'highrop']","['dircontrol', 'highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c64edfde-a6ea-4141-9b9f-a1c2630fd769-46","Drilled 9 1/2"" hole from 4188 m to 4232 m with 2120 lpm, 237-232 bar, 160 rpm, 12-14 kNm, 1-3 MT WOB, 1,53-1,515 sg ECD. Av 22 m/skip. Minimum ESD 1,456 sg. 

Reduced ROP to commence hole cleaning while drilling to TD. ROP 30 m/hr from 4188 m, 10 m/hr from 4198 m and 3 m/hr from 4208 m. Increased ROP to 10 m/hr from 4213 m to 4232 m. After reducing ROP to 3 m/hr, boosted riser with 240 lpm until TD.","RES3","P","DRL","402","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_39348250-564d-4a9b-87cb-53215f61819f-78","Drilled 16"" hole section from 624 m to 717 m with 4700lpm, 270 bar, 120 rpm, 9-12 kNm, 0-2 ton WOB, Avg. ROP: 37.2 m/hr, Max gas: 7.51%, 1.55 sg ECD with 1.50 sg OBM.

- Increased ROP gradually from 40 m/hr to 60 m/hr.
- Lined over to ISO tanks at 653m.
- Lubrication rate: 4 m3/hr.","INTCSG1","P","DRL","282","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_39348250-564d-4a9b-87cb-53215f61819f-80","Drilled 16"" hole section from 717 m to 860 m with 4700 lpm, 275 bar, 140 rpm, 9-12 kNm, 1-4 ton WOB, Avg. ROP: 57.2 m/hr, Max gas: 5.94%, 1.56 sg ECD with 1.50 sg OBM.

- Increased ROP gradually from 60 m/hr to 80 m/hr.
- Lubrication rate: 4 m3/hr.
- Trajectory: As per plan. ","INTCSG1","P","DRL","276","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d6cebdfe-578e-4611-becf-be0b38675459-221","Continued drilling 12 1/4"" hole from 3536 m to 3667 m with 4400 lpm / 403-411 bar, 180 rpm / 45-50 kNm, WOB 15-20 MT. Increased ROP in steps to 45 m/hr. ECD: 1.71-1.72 sg

- Gas increased at BU after entering Mandal formation to max 1.4 %, leveled off at 0.5-0.7 %.
- Lubrication rate 0-2 m3/hr
- Avrg. ROP: 35 m/hr","PRODCSG1","P","DRL","315","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d6cebdfe-578e-4611-becf-be0b38675459-328","Drilled 8 1/2"" hole from 4008 m to 4070 m with 2200 lpm, 212 bar, 160 rpm, 37 kNm, 5-8 ton WOB, ECD 1.48-1.49 sg with 1.32 sg MW. Instantaneous ROP restricted to 25-30 m/hr due to geosteering requirements.

- Increased ROP to 30 m/hr from 4047 m.
- Background gas: 6-8 %.
- Observed max gas peak of 10.5 % at lag depth 4053m.
- Avrg ROP: 24.8 m/hr.","RES1","P","DRL","348","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_178c7c9e-486c-418d-b881-30bec0d2f606-296","(83) CONTINUED TO TIMEDRILL WITH REDUCED ROP FROM 1759,5 M TO 1766 M WITH 660 GPM/ 2300 PSI/ 1 M/HR ROP. SOFT CMT. AT 1766 M 100% FORMATION IN SAMPLE.
CONTINUED TO TIMEDRILL TO 1804 M WITH 660 GPM/ 2300 PSI, AND INCREASED ROP IN STEPS. 2,6-8 M/HR. HAD LARGE SIZE CAVINGS IN RETURN.","ABAN","P","DRLCMT","282","highrop","['highrop', 'lowrop', 'wellborestability']","['highrop', 'lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_44ff8f15-819b-4f98-a59f-10acb9172158-110","(424) Evaluated further directional drilling options due to Powerdrive w/PDC not achieving sufficient build-rate and poor azimuthal control (right walk). Circulating with 300 gpm, 700 psi.  High formation gas (max 46,1%) due to high ROP in the reservoir section. BGG 1,5-8%, TG 4%, CG max 12,2%.","PROD1","P","DRLDIR","295","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ac113ee2-f87b-462c-9a3d-40da0e6ef798-1024","Drilled 12 ¼’’ from 1912 m to 1924 m with 1087 gpm / 3920 psi / 100 rpm / 13-14 kft-lbs / 3-4 klbs wob / Increased ROP from 20-23 m/hr. - Drilled stringer from 1919 m to 1920 m w/ 80 rpm / 12-16 kft-lbs / 2-16 klbs wob. - All cuttings to CRI. - ECD: +/- 14.7 ppg.","PRODLNR1","P","DRL","263","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_958ec2ed-ef13-4d41-84ab-b0e2130df70e-309","Drilled from 2632 m to 2832 m with 3800 lpm, 305 - 310 Bar, 140 rpm, 7 - 9 Kft-lbs, 2 - 4 ton WOB, ECD = 1.78 - 1.80 SG EMW, 0.5 - 1.5 % BGG, max gas 2 %, ROP 30 - 60 m/ hrs.  ROP limited to cuttings handling at slurry unit, increased ROP in stages as slurry unit could handle more cuttings after getting the magnum mission pump on line again.","INT2","P","DRLDIR","343","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_97589b8a-d104-4cd0-a010-62ad70430709-594","Section milled 9 5/8"" Casing ( 47 ppf, C-95 ) from 933 m to 937,7 m.  Milling Parameters: Flow: 1150 gpm, SPP: 4200 psi, Rotation 150 gpm, Torque: 7 - 11 kft-lbs. WOB: 1 - 2 klbs  Observed erratic Torque from 935 m Increased ROP towards 2,5 m / hr, WOB did not increase while increasing ROP.  Reduced swarf returns on Swarf unit. Observed only swarf on shaker, no cement.","ABAN","P","MILL","371","highrop","['harddrilling', 'highrop']","['harddrilling', 'highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_0ca2feec-9ac4-4523-a22e-97870baeec67-354","Drill 17-1/2” hole from 579m to 674m with  1300 gpm / 2700 - 2800 psi,  100 - 120 rpm / 3-5 kft-lb 3-8 klb WOB. Increased ROP from 15 m/ hr to 25 m/ hr Surveys at connection and mid stand.  Weighted up mud from 11,5 ppg to 12,9 ppg between 14:45 hrs and 21:00 hrs.","INT1","P","DRLDIR","264","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ac113ee2-f87b-462c-9a3d-40da0e6ef798-1054","Drilled 12 ¼’’ hole from 2027 m to 2056 m w/ 1070 - 1085 gpm / 3840 - 3940 psi / 140 rpm / 13-15 kft-lbs / 4-5 klbs wob.  - Increased ROP from 15 - 25 m/hr through interval. - Stringer at 2049.3 m - 2050 m was drilled through with 25 m/hr ROP, only seen on GR log. - Max gas in return mud: 0.8%. - ECD: 14.7 - 14.8 ppg.","PRODLNR1","P","DRL","319","highrop","['highrop', 'lowrop']","['highrop', 'lowrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ac113ee2-f87b-462c-9a3d-40da0e6ef798-1088","Drilled 12 1/4"" hole from 2627 m 2996 w/ 1084 gpm / 4300 - 4480 psi / 160 rpm / 16-18 kft-lbs / 4-6 klbs wob. ROP: 70 - 80 m/hr. - Max gas in return mud: 2.6% - ECD: 15.0 - 15.07 ppg. - At 2870 m, increased ROP to 80 m/hr. - Mw: 14.5 ppg. - All cutting routed to TWMA from 11:30 hrs (line occupied by circulating and conditioning slurry prior to inject. - SCR taken at 2786 m for MP1/MP2 at 20/30/40 spm.","PRODLNR1","P","DRL","404","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_044af4e1-3300-415c-b500-6481bc06edb5-805","Drilled and surveyed 17 1/2"" hole from 1610 to 1728 m with 1291 gpm/ 3290-3375 psi, 33-40 klbs/ 150 rpm/ 9-11 kft-lbs/ 30-35 m/hr.  Tot gas 2.2-5.6%.  Ecd 13.39-13.49 ppg.  Mw out:  13.2 ppg/ in 13.2 ppg.  Retook survey at 12:28.  Increased ROP from 35 to 40 m/hr at 12:50.  Surveys on connections:  1617.2 m/ 55.57 inc/ 139.97 azi 1644.9 m/ 55.54 inc/ 139.72 azi. 1673.3 m/ 55.56 inc/ 139.89 azi. 1701.2 m/ 55.59 inc/ 139.85 azi","INT2","P","DRL","429","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_044af4e1-3300-415c-b500-6481bc06edb5-804","Drilled and surveyed 17 1/2"" hole from 1544 to 1610 m with 1290 gpm/ 3288-3293 psi, 30-36 klbs/ 150 rpm/ 8-10 kft-lbs/ 21-34 m/hr.  Tot gas 1.3-6.1%.  Ecd 13.51-13.42 ppg.  Mw out:  13.3 ppg/ in 13.2 ppg.  Increased ROP from 25-30 m/hr from approx 1610 m.   MPA tripped, restarted pump.  Surveys on connections:  1532.0 m/ 55.56 inc/ 140.84 azi 1560.1 m/ 55.55 inc/ 140.70 azi. 1588.8 m/ 55.55 inc/ 140.68 azi.","INT2","P","DRL","410","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_0dc17ab3-c051-40c6-b8d0-b85e845076cd-27","Directionally drilled ahead 8 1/2"""" hole. Increased ROP gradually to 10 m/hr.Downlinked command to RSS tool at 1700 lpm flow-rate; into hold mode.","SURF","P","ROT_","146","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_0dc17ab3-c051-40c6-b8d0-b85e845076cd-22","Drilled 8 1/2"""" side-track kick-off. Increased ROP and time drilled at 2 m/hr ROP.Stopped rotation for 2 mins to take NB inclination reading; 89.34 deg at 3641 m (compared to 89.75 deg in old hole).","SURF","P","TIME","198","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b293da84-780a-4186-b111-d7c99280d633-197","Drilled 8 1/2"" hole from 1339 m to 1399 m with 2220 lpm, 175 bar, 100 rpm, 5-7 kNm, 1-2 MT WOB. Increased ROP from 40 m/hr to 70-80 m/hr once BHA in 8 1/2"" hole. ECD 1,56 sg. Av 47 m/skip.","RES1","P","DRL","188","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_5fb4ad16-7ac8-45a5-b98d-61994d9ef656-323","Drilled 12 1/4"" x 14 1/4"" hole from 3560 m to 3631 m with 3550 lpm, 315-325 bar, 150 rpm, 18-22 kNm, 1-10 T WOB, 1,47-1,48 sg ECD. Cuttings recovery av. 18 m/skip. Increased ROP to 30 m/hr when able to work boat and bring onboard empty skips.","PRODCSG1","P","DRL","242","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_0059d940-6a5c-4cf6-b8c2-354fabe6e753-0","Drilled 12 1/4"" hole from 2181 m to 2222 m with 3000 lpm, 225 bar, 150 rpm, 11 - 13 kNm torque and 0 - 2 ton WOB. Gradually increased ROP from 3 m/hr to 15 m/hr until separation from old wellbore was more than 1 m.","DR","P","TIME","214","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_76426e01-2a9b-43fd-9458-4c609679e995-150","CONTINUE DRILL 17.5"" HOLE FROM 1831 M TO 1858 M.  INCREASED ROP FROM 1832 M TO 1853 M. FLOWCHECK NEGATIVE.","INT1","P","","106","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_0d127ff1-4736-46ac-ade7-a2f196b3b92d-17","Drilled 8-1/2"" hole from 2168 to 2412 m with 2000 - 2200 lpm/170-197 bar, 80-150 RPM/13-22 kNm, 2-6 ton WOB, 1.44-1.46 sg ECD, Initiated kick-off with 30 m/hr increasing in steps to 50 m/hr. Increased ROP stepwise to control ECD while drilling Grid sand","PH2","P","DRL","253","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e6c0055f-9f19-4fa0-99dc-8cf2a752cd9b-364","Drilled 17 1/2"" hole from 1840 m to 2235 m.   - 4400 lpm / 295 bar / 2 - 12 T WOB / 120 - 135 rpm / 15 - 23 kNm.   - MW = 1,53 sg, Max ECD = 1,554 sg. Max gas = 2,4%.    - Increased ROP while drilling to max 65 m/hr.   - Took SCR's at 1857 m and 2147 m.","INT1","P","DRL","253","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e6c0055f-9f19-4fa0-99dc-8cf2a752cd9b-363","Drilled 17 1/2"" hole from 1671 m to 1840 m while weighing up MW to 1,53 sg.   - 4500 lpm / 270-280 bar / 3 -  10 T WOB / 120 rpm / 12- 18 kNm.   - Max ECD = 1,566 sg. Max gas = 9,6%.    - Increased ROP while drilling to max 60 m/hr.","INT1","P","DRL","232","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b78c64f4-fc6f-4f2f-bfee-954a4168c692-449","Drill out indicator sub at 4463 m with 6 - 10 klbs / 1970 lpm / 3100 psi / 80 rpm / 30 - 35 kft*lbs.
Drill shoetrack with low WOB and high ROP from 4464 to 4466 m.

 - Continue adding Omnilube.
","INT3","P","DRLCMT","198","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b730647b-fbe1-427f-a8d7-196572c7a473-243","Continued drilling from 2687 m to 2736 m.   @ 2728 m increased ROP to 37 - 40 m/hrs.  1040 gpm, 3230 psi, 160 rpm, 8 - 13 kft-lbs, 1 - 2 klbs WOB. Survey each stand while drilling. Max gas 2.59%,  BGG 2.1%","LNR1","P","DRL","205","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_5aae81d4-a376-4848-a15a-67299a42318f-363","Section milled window in 20” csg from 174.8 m to 177,1 m with 768 lpm / 80 bar / 80 rpm / 5-13 kNm / 0,3 m/hr / 1 T WOB   - Slowly increased ROP to 0,6 m/min in 0,05 m/hr increments.","ABAN","P","MILL","182","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_2de8f215-4db7-4cf8-ac05-e513174177be-2","Drilled 8,5"" hole from 4840 m to 4851 m, 1150-1300 lpm - 69-88 bar, 150 rpm - 33-45 kNm, ECD 1,21 sg Observed pack-off tendencies and string stall from 4840 m to 4841 m, drilled passed at reduced flowrate Gradually increased ROP from 3 to 8 m/hr","RES1","P","DRL","245","highrop","['highrop', 'packoff']","['highrop', 'packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_958ec2ed-ef13-4d41-84ab-b0e2130df70e-235","Directional drilled 12 1/4"" hole from 1677m to 1737m.  Drilled with 2MT WOB, 3480/3680 lpm and 209/221 bars, 140 rpm and 6 kft-lbs. Increased ROP gradually from 30-45 m/hr.  MW: 1.71+, ECD: 1.74 SG.","INT2","P","DRLDIR","198","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ac113ee2-f87b-462c-9a3d-40da0e6ef798-1023","Drilled 12 ¼’’ from 1878 m to 1912 m with 1087 gpm / 3915 psi / 80 rpm / 12-14 kft-lbs / 3-4 klbs wob / Increased ROP from 10-20 m/hr.  - All cuttings to CRI.","PRODLNR1","P","DRL","158","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_958ec2ed-ef13-4d41-84ab-b0e2130df70e-269","Continued drilling 12 1/4"" hole with AutoTrack from 1737m to 1793m.  Drilled with 3-4 MT WOb, 3850 Lpm and 260 bars, 140 rpm and 6-8 kft-lbs. MW: 1.75 SG, ECD: 1.76 SG.  Increased ROP from 45 to 50 m/hr.","INT2","P","DRLDIR","203","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d15502ad-8179-4aed-860e-75dd08938ca7-245","Drill 16"" hole from 1339m to 1501m using BHI Autotrak. WOB 2-4 MT Flowrate 4400 liters/min at 3200 psi RPM 140 at 4500 ftlbs Increased ROP from 25 meters/ hrs to 45 meters/ hrs at 03:00, in 5 meter/hrs increments. Took survey on bottom.","INT1","P","DRLDIR","236","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_d15502ad-8179-4aed-860e-75dd08938ca7-308","Continued drilling 12 1/4"" hole using BHI Autotrak, generation 1,5, from 1870m to 1952 m. WOB 2-5 MT Flowrate 3835 liters/ min at 253 bar. RPM 140 at  Increased ROP from 60meters/ hrs to 65 meters/ hr","INT2","P","DRLDIR","200","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_bea296c8-180d-477f-9923-9475235139fb-408","BROKE THROUGH EZSV DEBRIS. INCREASED ROP. CONTINUED DRILLING CEMENT FROM 2487 M TO 2542 M. 560 GPM, 2300 PSI, 94 RPM, 5.5 KFTLBS, 10-12 KLBS WOB.","PROD1","C","DRL","145","highrop","['highrop']","['highrop']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_989cfcba-e8dc-4889-b4d2-aa8438986343-378","Directional drilled from 682m to 1143m (Average ROP 26.7 m/hr)  Drilled with 2-4MT WOB, 4200-4300Lpm, 175-217 bars, 140 rpm, 6-8k ft-lbs, MW: 1.55SG, ECD: 1.55-1.56 SG.  Increased ROP from 45 to 50 m/hr.","INT1","P","DRLDIR","203","highrop","['highrop']","['highrop']"
